0.19360000000000002, 0.30180448374353847
0.2076800537109376, 0.32165414910567436
0.22528005371093748, 0.34601502382665655
0.24288005371093765, 0.37127820925605026
0.2604800537109376, 0.3938346002334939
0.2816000000000001, 0.42721803134545355
0.306239893, 0.4587969787138746
0.3344000000000001, 0.4984962406015039
0.36960000000000015, 0.5399999862326715
0.4012800537109376, 0.5815037662821605
0.43648005371093745, 0.6184962337178396
0.47519999999999984, 0.6563909774436091
0.5104, 0.6870676485219397
0.5526398925781253, 0.7204511140522205
0.605439893, 0.7538345795825012
0.6547199462890624,0.786315752
0.704, 0.8160902152384135
0.7356800537109375, 0.8332330689394385
0.7673598388671875, 0.8440601434922756
0.8131199462890624,0.856691719
0.851839893, 0.8612029971933008
0.8905598388671877, 0.8575939780787418
0.9187199462890625, 0.8494736463503731
0.9398398925781251,0.835939812
0.9679999999999999, 0.8070676588474359
